Unix,Date,Symbol,Open,High,Low,Close,Volume SHIB,Volume USDT,tradecount
1.71763E+12,6/6/2024,SHIBUSDT,2.59E-05,2.62E-05,2.49E-05,2.52E-05,3.33044E+12,85349231.31,1107839
1.71755E+12,6/5/2024,SHIBUSDT,2.46E-05,2.63E-05,2.45E-05,2.59E-05,7.5208E+12,193540053.1,1919046
1.71746E+12,6/4/2024,SHIBUSDT,2.44E-05,2.47E-05,2.28E-05,2.46E-05,4.87479E+12,117005117.3,1219199
1.71737E+12,6/3/2024,SHIBUSDT,2.46E-05,2.54E-05,2.43E-05,2.44E-05,3.64809E+12,90603428.71,1273002
1.71729E+12,6/2/2024,SHIBUSDT,2.53E-05,2.55E-05,2.40E-05,2.46E-05,3.59235E+12,88988101.34,1027742
1.7172E+12,6/1/2024,SHIBUSDT,2.54E-05,2.55E-05,2.51E-05,2.53E-05,1.8363E+12,46509148.66,661295
1.71711E+12,5/31/2024,SHIBUSDT,2.59E-05,2.64E-05,2.49E-05,2.54E-05,4.56182E+12,117182901,1652938
1.71703E+12,5/30/2024,SHIBUSDT,2.76E-05,2.88E-05,2.56E-05,2.59E-05,8.97299E+12,240202890.7,2815584
1.71694E+12,5/29/2024,SHIBUSDT,2.68E-05,2.95E-05,2.65E-05,2.76E-05,1.49308E+13,415912812.7,4155614
1.71685E+12,5/28/2024,SHIBUSDT,2.55E-05,2.74E-05,2.44E-05,2.67E-05,1.11369E+13,288821126.8,2635042
1.71677E+12,5/27/2024,SHIBUSDT,2.43E-05,2.62E-05,2.43E-05,2.55E-05,7.18901E+12,183123545.8,1707144
1.71668E+12,5/26/2024,SHIBUSDT,2.51E-05,2.52E-05,2.41E-05,2.43E-05,2.39623E+12,58952108.56,856011
1.7166E+12,5/25/2024,SHIBUSDT,2.44E-05,2.53E-05,2.43E-05,2.51E-05,2.84514E+12,70541403.7,883219
1.71651E+12,5/24/2024,SHIBUSDT,2.46E-05,2.51E-05,2.36E-05,2.44E-05,4.19544E+12,102105489.1,1564187
1.71642E+12,5/23/2024,SHIBUSDT,2.53E-05,2.57E-05,2.34E-05,2.46E-05,7.3881E+12,182657535.3,1930985
1.71634E+12,5/22/2024,SHIBUSDT,2.61E-05,2.69E-05,2.50E-05,2.53E-05,7.27223E+12,187862073.4,2183283
1.71625E+12,5/21/2024,SHIBUSDT,2.61E-05,2.67E-05,2.50E-05,2.61E-05,8.80163E+12,226430234.2,2389499
1.71616E+12,5/20/2024,SHIBUSDT,2.39E-05,2.61E-05,2.35E-05,2.61E-05,5.59673E+12,138440631.9,1519134
1.71608E+12,5/19/2024,SHIBUSDT,2.48E-05,2.51E-05,2.36E-05,2.39E-05,2.18311E+12,53052226.32,740523
1.71599E+12,5/18/2024,SHIBUSDT,2.50E-05,2.52E-05,2.44E-05,2.48E-05,2.19492E+12,54379006.46,654156
1.7159E+12,5/17/2024,SHIBUSDT,2.46E-05,2.53E-05,2.42E-05,2.50E-05,3.57154E+12,88545232.09,1033935
1.71582E+12,5/16/2024,SHIBUSDT,2.53E-05,2.59E-05,2.42E-05,2.46E-05,6.11008E+12,152512973.4,1510459
1.71573E+12,5/15/2024,SHIBUSDT,2.30E-05,2.56E-05,2.29E-05,2.53E-05,8.2381E+12,199040766.3,1721637
1.71564E+12,5/14/2024,SHIBUSDT,2.34E-05,2.45E-05,2.29E-05,2.30E-05,9.77415E+12,230059703.4,1893129
1.71556E+12,5/13/2024,SHIBUSDT,2.23E-05,2.47E-05,2.16E-05,2.34E-05,9.84771E+12,231451040.9,1974322
1.71547E+12,5/12/2024,SHIBUSDT,2.25E-05,2.28E-05,2.21E-05,2.23E-05,1.29115E+12,29049137.9,339242
1.71539E+12,5/11/2024,SHIBUSDT,2.24E-05,2.29E-05,2.23E-05,2.25E-05,1.85205E+12,41870120.39,523266
1.7153E+12,5/10/2024,SHIBUSDT,2.35E-05,2.36E-05,2.21E-05,2.24E-05,4.37816E+12,99892853.75,1038323
1.71521E+12,5/9/2024,SHIBUSDT,2.25E-05,2.38E-05,2.23E-05,2.35E-05,3.84701E+12,88297651.71,898774
1.71513E+12,5/8/2024,SHIBUSDT,2.30E-05,2.33E-05,2.23E-05,2.25E-05,4.48273E+12,102180739.3,1177062
1.71504E+12,5/7/2024,SHIBUSDT,2.39E-05,2.42E-05,2.29E-05,2.30E-05,4.24479E+12,100571731.8,862397
1.71495E+12,5/6/2024,SHIBUSDT,2.47E-05,2.58E-05,2.38E-05,2.39E-05,5.77004E+12,142024683.8,1643327
1.71487E+12,5/5/2024,SHIBUSDT,2.50E-05,2.52E-05,2.43E-05,2.47E-05,3.46785E+12,85659095.26,1129539
1.71478E+12,5/4/2024,SHIBUSDT,2.44E-05,2.63E-05,2.43E-05,2.51E-05,6.31909E+12,159157624.4,1950949
1.71469E+12,5/3/2024,SHIBUSDT,2.28E-05,2.48E-05,2.26E-05,2.44E-05,6.89603E+12,162910882.1,1658917
1.71461E+12,5/2/2024,SHIBUSDT,2.27E-05,2.35E-05,2.15E-05,2.28E-05,8.04192E+12,181883643.6,1991951
1.71452E+12,5/1/2024,SHIBUSDT,2.24E-05,2.32E-05,2.06E-05,2.27E-05,9.61782E+12,208525313.5,2303892
1.71444E+12,4/30/2024,SHIBUSDT,2.41E-05,2.47E-05,2.18E-05,2.24E-05,7.273E+12,166875315.6,2793869
1.71435E+12,4/29/2024,SHIBUSDT,2.42E-05,2.44E-05,2.30E-05,2.41E-05,5.39015E+12,127670603.6,1574672
1.71426E+12,4/28/2024,SHIBUSDT,2.48E-05,2.52E-05,2.41E-05,2.42E-05,3.55269E+12,87883872.73,887380
1.71418E+12,4/27/2024,SHIBUSDT,2.52E-05,2.54E-05,2.40E-05,2.48E-05,4.50332E+12,110881227.4,1327688
1.71409E+12,4/26/2024,SHIBUSDT,2.57E-05,2.60E-05,2.49E-05,2.52E-05,5.88248E+12,149742474.3,1618378
1.714E+12,4/25/2024,SHIBUSDT,2.57E-05,2.66E-05,2.45E-05,2.57E-05,7.67745E+12,195183791.4,1796674
1.71392E+12,4/24/2024,SHIBUSDT,2.68E-05,2.77E-05,2.52E-05,2.57E-05,8.41132E+12,222432812.3,2331255
1.71383E+12,4/23/2024,SHIBUSDT,2.69E-05,2.81E-05,2.62E-05,2.68E-05,6.21494E+12,167715996.3,1937585
1.71374E+12,4/22/2024,SHIBUSDT,2.63E-05,2.77E-05,2.61E-05,2.69E-05,6.73279E+12,181234261.4,2196034
1.71366E+12,4/21/2024,SHIBUSDT,2.62E-05,2.82E-05,2.54E-05,2.63E-05,9.61298E+12,257270861.1,3522382
1.71357E+12,4/20/2024,SHIBUSDT,2.29E-05,2.67E-05,2.26E-05,2.62E-05,7.11648E+12,175354566,2068615
1.71348E+12,4/19/2024,SHIBUSDT,2.28E-05,2.36E-05,2.08E-05,2.29E-05,6.30821E+12,141350842.5,1937474
1.7134E+12,4/18/2024,SHIBUSDT,2.21E-05,2.30E-05,2.14E-05,2.28E-05,4.08207E+12,91084276.32,1803633
1.71331E+12,4/17/2024,SHIBUSDT,2.27E-05,2.30E-05,2.13E-05,2.21E-05,7.06946E+12,156079466.1,2344748
1.71323E+12,4/16/2024,SHIBUSDT,2.19E-05,2.29E-05,2.08E-05,2.27E-05,8.2955E+12,181888782.4,3627548
1.71314E+12,4/15/2024,SHIBUSDT,2.27E-05,2.38E-05,2.10E-05,2.19E-05,1.16995E+13,262175394.6,3842227
1.71305E+12,4/14/2024,SHIBUSDT,2.11E-05,2.30E-05,2.05E-05,2.27E-05,1.51338E+13,329609171.7,4514011
1.71297E+12,4/13/2024,SHIBUSDT,2.48E-05,2.50E-05,1.83E-05,2.11E-05,1.82758E+13,401115805.8,4207485
1.71288E+12,4/12/2024,SHIBUSDT,2.75E-05,2.82E-05,2.14E-05,2.48E-05,1.11548E+13,281865965.9,2663855
1.71279E+12,4/11/2024,SHIBUSDT,2.81E-05,2.82E-05,2.72E-05,2.75E-05,3.35946E+12,92836584.2,1319433
1.71271E+12,4/10/2024,SHIBUSDT,2.75E-05,2.83E-05,2.64E-05,2.81E-05,5.25815E+12,144396110.6,1939999
1.71262E+12,4/9/2024,SHIBUSDT,2.87E-05,2.95E-05,2.72E-05,2.75E-05,5.80003E+12,163553989.7,1981434
1.71253E+12,4/8/2024,SHIBUSDT,2.82E-05,2.95E-05,2.77E-05,2.87E-05,5.50786E+12,158165488.5,1739510
1.71245E+12,4/7/2024,SHIBUSDT,2.74E-05,2.90E-05,2.74E-05,2.82E-05,5.30906E+12,150585132,1635226
1.71236E+12,4/6/2024,SHIBUSDT,2.68E-05,2.78E-05,2.67E-05,2.74E-05,2.55193E+12,69640345.15,910136
1.71228E+12,4/5/2024,SHIBUSDT,2.77E-05,2.77E-05,2.63E-05,2.68E-05,4.1921E+12,112484898.4,1946260
1.71219E+12,4/4/2024,SHIBUSDT,2.63E-05,2.85E-05,2.59E-05,2.77E-05,5.40132E+12,147494654.5,2134410
1.7121E+12,4/3/2024,SHIBUSDT,2.64E-05,2.75E-05,2.55E-05,2.63E-05,6.65517E+12,177558009.3,2523358
1.71202E+12,4/2/2024,SHIBUSDT,2.86E-05,2.86E-05,2.57E-05,2.64E-05,8.40941E+12,224211473.8,3104696
1.71193E+12,4/1/2024,SHIBUSDT,3.07E-05,3.08E-05,2.77E-05,2.86E-05,7.58306E+12,218383775.6,2179595
1.71184E+12,3/31/2024,SHIBUSDT,2.98E-05,3.08E-05,2.97E-05,3.07E-05,3.73375E+12,113628153.8,1213634
1.71176E+12,3/30/2024,SHIBUSDT,3.08E-05,3.10E-05,2.95E-05,2.98E-05,5.79728E+12,175156077.5,1564972
1.71167E+12,3/29/2024,SHIBUSDT,3.20E-05,3.21E-05,3.01E-05,3.08E-05,7.53173E+12,232669411.2,2362273
1.71158E+12,3/28/2024,SHIBUSDT,3.02E-05,3.29E-05,2.98E-05,3.20E-05,1.41735E+13,447247574.9,3781652
1.7115E+12,3/27/2024,SHIBUSDT,3.06E-05,3.19E-05,2.92E-05,3.02E-05,1.2115E+13,369752484.8,4537889
1.71141E+12,3/26/2024,SHIBUSDT,2.87E-05,3.18E-05,2.85E-05,3.06E-05,1.40812E+13,425205293.4,3926844
1.71132E+12,3/25/2024,SHIBUSDT,2.81E-05,3.07E-05,2.75E-05,2.87E-05,1.25543E+13,363164956.7,2958481
1.71124E+12,3/24/2024,SHIBUSDT,2.71E-05,2.83E-05,2.71E-05,2.81E-05,7.38917E+12,205743847.5,2419040
1.71115E+12,3/23/2024,SHIBUSDT,2.65E-05,2.85E-05,2.63E-05,2.71E-05,8.74777E+12,240675894.4,2717214
1.71107E+12,3/22/2024,SHIBUSDT,2.72E-05,2.86E-05,2.58E-05,2.65E-05,1.15255E+13,310288095.5,3789989
1.71098E+12,3/21/2024,SHIBUSDT,2.78E-05,2.87E-05,2.63E-05,2.72E-05,1.46647E+13,399831851.7,4194563
1.71089E+12,3/20/2024,SHIBUSDT,2.49E-05,2.80E-05,2.37E-05,2.78E-05,1.86186E+13,480631312.2,4963561
1.71081E+12,3/19/2024,SHIBUSDT,2.68E-05,2.74E-05,2.41E-05,2.49E-05,1.90433E+13,486804798.6,5463115
1.71072E+12,3/18/2024,SHIBUSDT,2.96E-05,2.96E-05,2.63E-05,2.68E-05,1.26433E+13,351916680.1,4677886
1.71063E+12,3/17/2024,SHIBUSDT,2.54E-05,3.02E-05,2.43E-05,2.96E-05,1.99062E+13,546820353.2,5796977
1.71055E+12,3/16/2024,SHIBUSDT,2.99E-05,3.04E-05,2.38E-05,2.54E-05,1.81516E+13,482946590.7,5194575
1.71046E+12,3/15/2024,SHIBUSDT,3.22E-05,3.28E-05,2.70E-05,2.99E-05,2.00851E+13,593436344.5,5841612
1.71037E+12,3/14/2024,SHIBUSDT,3.20E-05,3.49E-05,3.04E-05,3.22E-05,2.28415E+13,749442543.2,5405112
1.71029E+12,3/13/2024,SHIBUSDT,3.22E-05,3.36E-05,3.12E-05,3.20E-05,9.77258E+12,315882407.1,1711754
1.7102E+12,3/12/2024,SHIBUSDT,3.39E-05,3.49E-05,3.00E-05,3.22E-05,1.34614E+13,434352402.8,1247922
1.71012E+12,3/11/2024,SHIBUSDT,3.29E-05,3.52E-05,3.01E-05,3.39E-05,1.85098E+13,613951001.4,1520003
1.71003E+12,3/10/2024,SHIBUSDT,3.50E-05,3.54E-05,3.16E-05,3.29E-05,1.41051E+13,477551033.3,1142588
1.70994E+12,3/9/2024,SHIBUSDT,3.52E-05,3.70E-05,3.36E-05,3.50E-05,1.90158E+13,670970739.2,1554188
1.70986E+12,3/8/2024,SHIBUSDT,3.15E-05,3.80E-05,3.09E-05,3.52E-05,3.9385E+13,1368303574,2534326
1.70977E+12,3/7/2024,SHIBUSDT,3.33E-05,3.47E-05,2.93E-05,3.15E-05,3.17579E+13,1005369462,1873646
1.70968E+12,3/6/2024,SHIBUSDT,3.52E-05,3.95E-05,3.05E-05,3.33E-05,5.00301E+13,1745634098,3553173
1.7096E+12,3/5/2024,SHIBUSDT,3.59E-05,4.57E-05,2.56E-05,3.51E-05,1.21611E+14,4462565992,9420984
1.70951E+12,3/4/2024,SHIBUSDT,2.25E-05,3.65E-05,2.14E-05,3.59E-05,7.98102E+13,2376274703,4800885
1.70942E+12,3/3/2024,SHIBUSDT,2.26E-05,2.39E-05,1.90E-05,2.25E-05,3.55248E+13,778293293.3,1741172
1.70934E+12,3/2/2024,SHIBUSDT,1.69E-05,2.35E-05,1.65E-05,2.26E-05,6.74188E+13,1410107604,3026529
1.70925E+12,3/1/2024,SHIBUSDT,1.26E-05,1.73E-05,1.24E-05,1.69E-05,3.62025E+13,529421395.9,1101598
1.70916E+12,2/29/2024,SHIBUSDT,1.17E-05,1.47E-05,1.14E-05,1.26E-05,4.13807E+13,555372700.4,1224884
1.70908E+12,2/28/2024,SHIBUSDT,1.09E-05,1.25E-05,9.91E-06,1.17E-05,3.0522E+13,346666458.1,777012
1.70899E+12,2/27/2024,SHIBUSDT,1.01E-05,1.14E-05,9.95E-06,1.09E-05,2.22157E+13,237036558.3,435120
1.70891E+12,2/26/2024,SHIBUSDT,9.67E-06,1.02E-05,9.46E-06,1.01E-05,6.55456E+12,64274475.07,143077
1.70882E+12,2/25/2024,SHIBUSDT,9.65E-06,9.73E-06,9.56E-06,9.67E-06,2.31795E+12,22359651.45,49490
1.70873E+12,2/24/2024,SHIBUSDT,9.52E-06,9.67E-06,9.34E-06,9.65E-06,2.53074E+12,24142322.6,58569
1.70865E+12,2/23/2024,SHIBUSDT,9.54E-06,9.61E-06,9.35E-06,9.52E-06,3.56952E+12,33946952.35,79452
1.70856E+12,2/22/2024,SHIBUSDT,9.55E-06,9.72E-06,9.39E-06,9.53E-06,3.39888E+12,32608495.91,75987
1.70847E+12,2/21/2024,SHIBUSDT,9.76E-06,9.78E-06,9.30E-06,9.56E-06,4.93108E+12,46678768.61,92683
1.70839E+12,2/20/2024,SHIBUSDT,9.89E-06,9.97E-06,9.40E-06,9.76E-06,6.73505E+12,65510673.18,132182
1.7083E+12,2/19/2024,SHIBUSDT,9.74E-06,9.95E-06,9.68E-06,9.90E-06,4.19988E+12,41211872.3,89302
1.70821E+12,2/18/2024,SHIBUSDT,9.62E-06,9.84E-06,9.58E-06,9.74E-06,3.05816E+12,29748244.43,70648
1.70813E+12,2/17/2024,SHIBUSDT,9.88E-06,9.89E-06,9.41E-06,9.63E-06,3.34136E+12,32186691.9,71366
1.70804E+12,2/16/2024,SHIBUSDT,9.87E-06,1.00E-05,9.64E-06,9.87E-06,4.46522E+12,43993737.84,100319
1.70796E+12,2/15/2024,SHIBUSDT,9.75E-06,1.01E-05,9.66E-06,9.86E-06,5.73624E+12,56566146.94,137092
1.70787E+12,2/14/2024,SHIBUSDT,9.47E-06,9.84E-06,9.39E-06,9.75E-06,3.54292E+12,34169602.23,83459
1.70778E+12,2/13/2024,SHIBUSDT,9.62E-06,9.74E-06,9.27E-06,9.47E-06,3.38374E+12,32143615.47,80243
1.7077E+12,2/12/2024,SHIBUSDT,9.41E-06,9.68E-06,9.21E-06,9.61E-06,3.03051E+12,28581277.57,70450
1.70761E+12,2/11/2024,SHIBUSDT,9.41E-06,9.61E-06,9.34E-06,9.41E-06,2.0308E+12,19221227.04,53349
1.70752E+12,2/10/2024,SHIBUSDT,9.38E-06,9.51E-06,9.23E-06,9.41E-06,1.68577E+12,15835030.02,46786
1.70744E+12,2/9/2024,SHIBUSDT,9.21E-06,9.47E-06,9.21E-06,9.39E-06,2.34946E+12,21993712.47,62248
1.70735E+12,2/8/2024,SHIBUSDT,9.07E-06,9.38E-06,9.04E-06,9.21E-06,2.77893E+12,25641964.02,72870
1.70726E+12,2/7/2024,SHIBUSDT,8.86E-06,9.09E-06,8.80E-06,9.06E-06,1.37214E+12,12277704.54,36834
1.70718E+12,2/6/2024,SHIBUSDT,8.91E-06,8.95E-06,8.82E-06,8.86E-06,9.06073E+11,8055742.078,28890
1.70709E+12,2/5/2024,SHIBUSDT,8.90E-06,9.04E-06,8.78E-06,8.91E-06,1.17141E+12,10445457.43,35477
1.707E+12,2/4/2024,SHIBUSDT,9.11E-06,9.14E-06,8.85E-06,8.90E-06,1.1051E+12,9959340.452,35273
1.70692E+12,2/3/2024,SHIBUSDT,9.08E-06,9.16E-06,9.01E-06,9.11E-06,8.36708E+11,7611148.628,27552
1.70683E+12,2/2/2024,SHIBUSDT,9.03E-06,9.11E-06,8.93E-06,9.08E-06,1.07694E+12,9733206.238,31193
1.70675E+12,2/1/2024,SHIBUSDT,8.95E-06,9.05E-06,8.79E-06,9.03E-06,1.40451E+12,12528247.31,40813
1.70666E+12,1/31/2024,SHIBUSDT,9.05E-06,9.14E-06,8.85E-06,8.94E-06,2.18879E+12,19743485.43,58686
1.70657E+12,1/30/2024,SHIBUSDT,9.21E-06,9.46E-06,9.01E-06,9.05E-06,1.95572E+12,18109368.6,58751
1.70649E+12,1/29/2024,SHIBUSDT,9.01E-06,9.28E-06,8.93E-06,9.20E-06,1.92041E+12,17481007.72,52587
